timestamp,price
2025-09-23T05:01:47.996112+00:00,47.5068
2025-09-23T06:01:47.996112+00:00,48.4065
2025-09-23T07:01:47.996112+00:00,49.8901
2025-09-23T08:01:47.996112+00:00,50.0594
2025-09-23T09:01:47.996112+00:00,51.1109
2025-09-23T10:01:47.996112+00:00,52.2473
2025-09-23T11:01:47.996112+00:00,52.0888
2025-09-23T12:01:47.996112+00:00,52.0329
2025-09-23T13:01:47.996112+00:00,53.4193
2025-09-23T14:01:47.996112+00:00,53.5599
2025-09-23T15:01:47.996112+00:00,53.1114
2025-09-23T16:01:47.996112+00:00,53.6231
2025-09-23T17:01:47.996112+00:00,53.0857
2025-09-23T18:01:47.996112+00:00,51.7332
2025-09-23T19:01:47.996112+00:00,51.8354
2025-09-23T20:01:47.996112+00:00,50.7697
2025-09-23T21:01:47.996112+00:00,49.4166
2025-09-23T22:01:47.996112+00:00,49.7265
2025-09-23T23:01:47.996112+00:00,48.9201
2025-09-24T00:01:47.996112+00:00,48.1559
2025-09-24T01:01:47.996112+00:00,48.5513
2025-09-24T02:01:47.996112+00:00,48.491
2025-09-24T03:01:47.996112+00:00,48.118
2025-09-24T04:01:47.996112+00:00,48.9624
2025-09-24T05:01:47.996112+00:00,49.8004
2025-09-24T06:01:47.996112+00:00,49.6098
2025-09-24T07:01:47.996112+00:00,50.9299
2025-09-24T08:01:47.996112+00:00,51.565
2025-09-24T09:01:47.996112+00:00,53.5187
2025-09-24T10:01:47.996112+00:00,52.2213
2025-09-24T11:01:47.996112+00:00,54.1624
2025-09-24T12:01:47.996112+00:00,54.177
2025-09-24T13:01:47.996112+00:00,54.6159
2025-09-24T14:01:47.996112+00:00,55.7527
2025-09-24T15:01:47.996112+00:00,54.7266
2025-09-24T16:01:47.996112+00:00,55.5803
2025-09-24T17:01:47.996112+00:00,53.788
2025-09-24T18:01:47.996112+00:00,53.5864
2025-09-24T19:01:47.996112+00:00,52.4629
2025-09-24T20:01:47.996112+00:00,51.6045
2025-09-24T21:01:47.996112+00:00,51.2199
2025-09-24T22:01:47.996112+00:00,50.3364
2025-09-24T23:01:47.996112+00:00,49.9673
2025-09-25T00:01:47.996112+00:00,48.3438
2025-09-25T01:01:47.996112+00:00,50.1021
2025-09-25T02:01:47.996112+00:00,48.9165
2025-09-25T03:01:47.996112+00:00,49.9723
2025-09-25T04:01:47.996112+00:00,48.8928
2025-09-25T05:01:47.996112+00:00,50.0124
2025-09-25T06:01:47.996112+00:00,52.0601
2025-09-25T07:01:47.996112+00:00,50.7538
2025-09-25T08:01:47.996112+00:00,51.2022
2025-09-25T09:01:47.996112+00:00,52.4351
2025-09-25T10:01:47.996112+00:00,53.6474
2025-09-25T11:01:47.996112+00:00,54.3558
2025-09-25T12:01:47.996112+00:00,65.105
2025-09-25T13:01:47.996112+00:00,54.6024
2025-09-25T14:01:47.996112+00:00,54.0008
2025-09-25T15:01:47.996112+00:00,54.4485
2025-09-25T16:01:47.996112+00:00,54.9502
2025-09-25T17:01:47.996112+00:00,54.0476
2025-09-25T18:01:47.996112+00:00,52.174
2025-09-25T19:01:47.996112+00:00,52.3681
2025-09-25T20:01:47.996112+00:00,52.2627
2025-09-25T21:01:47.996112+00:00,51.8028
2025-09-25T22:01:47.996112+00:00,50.2469
2025-09-25T23:01:47.996112+00:00,49.4475
2025-09-26T00:01:47.996112+00:00,48.1422
2025-09-26T01:01:47.996112+00:00,47.9852
2025-09-26T02:01:47.996112+00:00,48.2704
2025-09-26T03:01:47.996112+00:00,48.5415
2025-09-26T04:01:47.996112+00:00,48.8187
2025-09-26T05:01:47.996112+00:00,48.7036
2025-09-26T06:01:47.996112+00:00,48.924
2025-09-26T07:01:47.996112+00:00,49.7692
2025-09-26T08:01:47.996112+00:00,50.2893
2025-09-26T09:01:47.996112+00:00,51.8979
2025-09-26T10:01:47.996112+00:00,51.0745
2025-09-26T11:01:47.996112+00:00,52.6152
2025-09-26T12:01:47.996112+00:00,53.4125
2025-09-26T13:01:47.996112+00:00,54.1764
2025-09-26T14:01:47.996112+00:00,53.4807
2025-09-26T15:01:47.996112+00:00,53.7702
2025-09-26T16:01:47.996112+00:00,52.6967
2025-09-26T17:01:47.996112+00:00,51.973
2025-09-26T18:01:47.996112+00:00,51.3123
2025-09-26T19:01:47.996112+00:00,51.6149
2025-09-26T20:01:47.996112+00:00,50.4971
2025-09-26T21:01:47.996112+00:00,49.3925
2025-09-26T22:01:47.996112+00:00,50.0157
2025-09-26T23:01:47.996112+00:00,47.6386
2025-09-27T00:01:47.996112+00:00,47.414
2025-09-27T01:01:47.996112+00:00,46.8842
2025-09-27T02:01:47.996112+00:00,46.444
2025-09-27T03:01:47.996112+00:00,47.7427
2025-09-27T04:01:47.996112+00:00,39.5657
2025-09-27T05:01:47.996112+00:00,46.5184
2025-09-27T06:01:47.996112+00:00,47.5694
2025-09-27T07:01:47.996112+00:00,48.6379
2025-09-27T08:01:47.996112+00:00,49.5238
2025-09-27T09:01:47.996112+00:00,49.1677
2025-09-27T10:01:47.996112+00:00,49.3722
2025-09-27T11:01:47.996112+00:00,50.1041
2025-09-27T12:01:47.996112+00:00,51.4359
2025-09-27T13:01:47.996112+00:00,51.6585
2025-09-27T14:01:47.996112+00:00,51.9256
2025-09-27T15:01:47.996112+00:00,51.2084
2025-09-27T16:01:47.996112+00:00,50.6256
2025-09-27T17:01:47.996112+00:00,49.6956
2025-09-27T18:01:47.996112+00:00,50.1985
2025-09-27T19:01:47.996112+00:00,49.4455
2025-09-27T20:01:47.996112+00:00,48.9328
2025-09-27T21:01:47.996112+00:00,48.0097
2025-09-27T22:01:47.996112+00:00,46.7522
2025-09-27T23:01:47.996112+00:00,46.8599
2025-09-28T00:01:47.996112+00:00,45.6017
2025-09-28T01:01:47.996112+00:00,45.0036
2025-09-28T02:01:47.996112+00:00,44.9378
2025-09-28T03:01:47.996112+00:00,44.9767
2025-09-28T04:01:47.996112+00:00,44.4573
2025-09-28T05:01:47.996112+00:00,46.0691
2025-09-28T06:01:47.996112+00:00,46.7138
2025-09-28T07:01:47.996112+00:00,47.1106
2025-09-28T08:01:47.996112+00:00,47.6932
2025-09-28T09:01:47.996112+00:00,48.9972
2025-09-28T10:01:47.996112+00:00,50.3808
2025-09-28T11:01:47.996112+00:00,50.153
2025-09-28T12:01:47.996112+00:00,50.3499
2025-09-28T13:01:47.996112+00:00,50.6035
2025-09-28T14:01:47.996112+00:00,50.9651
2025-09-28T15:01:47.996112+00:00,50.2668
2025-09-28T16:01:47.996112+00:00,50.541
2025-09-28T17:01:47.996112+00:00,50.1645
2025-09-28T18:01:47.996112+00:00,50.4447
2025-09-28T19:01:47.996112+00:00,49.2831
